row_ID,add_these_pw_job_title_9089,agent_city,agent_firm_name,agent_state,application_type,case_no,case_number,case_received_date,case_status,class_of_admission,country_of_citizenship,country_of_citzenship,decision_date,employer_address_1,employer_address_2,employer_city,employer_country,employer_decl_info_title,employer_name,employer_num_employees,employer_phone,employer_phone_ext,employer_postal_code,employer_state,employer_yr_estab,foreign_worker_info_alt_edu_experience,foreign_worker_info_birth_country,foreign_worker_info_city,foreign_worker_info_education,binarisation
164101,,Honolulu,Clay Chapman Iwamura Pulice & Nervell,CALIFORNIA,,,A-13094-52733,01/05/2013,Certified,F-1,INDIA,,18/08/2016,75 Reed Road,None,HUDSON,UNITED STATES OF AMERICA,U.S. Immigration Ops Manager,"INTEL MASSACHUSETTS, INC.",704,(408) 765-1681,,95125,CALIFORNIA,1995,Y,GERMANY,SAN FRANCISCO,Bachelor's,0
71568,,Mclean,"Greenberg Traurig, LLP",MAINE,,,A-16160-19436,01/07/2016,Certified,H-1B,INDIA,,02/09/2015,7701 W Little York,None,HOUSTON,UNITED STATES OF AMERICA,Hr Manager,"Petron Industries, Inc dba Pason Offshore Corp",48,(713) 693-8701,,94043,CALIFORNIA,1998,A,GERMANY,SUNNYVALE,Master's,1
334334,,Troy,None,None,,,A-12178-75949,11/12/2012,Certified,H-1B,INDIA,,16/07/2015,2200 Mission College Blvd.,None,SANTA CLARA,UNITED STATES OF AMERICA,U.S. Immigration Ops Manager,INTEL CORPORATION,57750,(408) 765-8080,,95134,CALIFORNIA,1982,A,HUNGARY,KIRKLAND,Bachelor's,0
18803,,San Francisco,"Fragomen, Del Rey, Bernsen and Loewy, LLP",GUAM,,,A-14338-30604,29/12/2014,Certified-Expired,H-1B,INDIA,,17/11/2015,2880 Zanker Rd Ste 203,Suite #8,SAN JOSE,UNITED STATES OF AMERICA,Ceo,WACKPRO INC,7,(408) 479-3778,,95630,CALIFORNIA,1999,A,INDIA,ALPHARETTA,Master's,1
99585,,Denver,Ogletree Deakins,None,,,A-15219-06570,10/09/2015,Certified,H-1B,INDIA,,16/07/2015,8830 Stanford Blvd,None,COLUMBIA,UNITED STATES OF AMERICA,Manager,PARADIGM INFOTECH INC,92,(410) 872-1008,,94063,CALIFORNIA,1993,A,INDIA,ATLANTA,Bachelor's,0
343246,,San Jose,Law Office of David Piver,MICHIGAN,,,A-16187-29149,28/07/2016,Certified,H-1B,CHINA,,15/11/2016,1600 Amphitheatre Parkway,Mail Code 5724,MOUNTAIN VIEW,UNITED STATES OF AMERICA,"Global Mobility Specialist, Immigration",GOOGLE INC.,61254,(650) 253-0000,,90071,CALIFORNIA,1970,A,INDIA,AUSTIN,Master's,1
177647,,San Francisco,"Mannam & Associates, LLC",NEW YORK,,,A-13016-31235,25/01/2013,Certified-Expired,H-1B,INDIA,,05/01/2016,2200 Mission College Blvd. Rn4-151,None,SANTA CLARA,UNITED STATES OF AMERICA,U.S. Immigration Ops Manager,"INTEL MOBILE COMMUNICATIONS, INC.",1227,(408) 765-1681,,95125,CALIFORNIA,1995,Y,INDIA,AUSTIN,Bachelor's,0
168464,,Los Angeles,Law Offices of John and Song,NEW JERSEY,,,A-14008-31144,06/02/2014,Certified,H-1B,INDIA,,14/11/2016,303 Second Street,None,SAN FRANCISCO,UNITED STATES OF AMERICA,Director Of Operations & Compliance,APPDYNAMICS,824,(415) 442-8426,117,95110,CALIFORNIA,1999,A,INDIA,BETHLEHEM,Master's,1
79991,,New York,"Gibney, Anthony & Flaherty LLP",ILLINOIS,,,A-16287-61603,25/10/2016,Certified-Expired,H-1B,SOUTH KOREA,,01/02/2016,6021 12Th Street E,None,TACOMA,UNITED STATES OF AMERICA,Principal,BCE Engineers,58,(253) 922-0446,,94539,CALIFORNIA,2005,A,INDIA,BLOOMINGTON,Bachelor's,0
53006,,Hamden,Lamboley Law Firm LLC,MASSACHUSETTS,,,A-16159-18718,30/06/2016,Certified-Expired,H-1B,UKRAINE,,16/03/2015,14427 Interdrive West,None,HOUSTON,UNITED STATES OF AMERICA,Vice President,Compass Directional Guidance Inc,31,(281) 442-7484,,90040,CALIFORNIA,1969,A,INDIA,BUENA PARK,Master's,1
166736,,New York,"Parwani Law Firm, P.C.",NORTH CAROLINA,,,A-15133-75972,04/06/2015,Certified,H-1B,INDIA,,27/04/2015,25 Independence Blvd.,None,WARREN,UNITED STATES OF AMERICA,Senior Manager - Immigration,MINDTREE LIMITED,766,(908) 604-8080,118,94538,CALIFORNIA,2005,N,INDIA,CAMARILLO,Master's,1
149355,,Flushing,LAW OFFICE OF YUNSUNG CHOI PC,MINNESOTA,,,A-14157-75802,24/06/2014,Certified,H-1B,CHINA,,03/11/2016,3 West Plumeria Drive,Bldg C,SAN JOSE,UNITED STATES OF AMERICA,"Vp, Worldwide Hr / Immigration Specialist","A10 NETWORKS, INC. (FORMERLY RAKSHA NETWORKS, INC)",428,(408) 325-8668,,95014,CALIFORNIA,2004,N,INDIA,CAMPBELL,Master's,1
213237,,Seattle,None,None,,,A-16104-96695,29/04/2016,Certified,H-1B,INDIA,,27/04/2015,One Continental Drive,None,AUBURN HILLS,UNITED STATES OF AMERICA,Hr Manager,"CONTINENTAL AUTOMOTIVE SYSTEMS, INC.",5411,(248) 393-5300,,92008,CALIFORNIA,1981,A,INDIA,CARLSBAD,Bachelor's,0
138985,,Dublin,"Sam Shihab & Associates, LLC",TEXAS,,,A-13350-25120,16/01/2014,Certified,H-1B,NETHERLANDS,,17/10/2016,500 Sansome Street,None,SAN FRANCISCO,UNITED STATES OF AMERICA,People Operations Manager,OMADA HEALTH INC.,300,(888) 987-8337,,91107,CALIFORNIA,1966,A,INDIA,CHAPEL HILL,Master's,1
60431,,None,"Loke Walsh Immigration Law, PC",NEW YORK,,,A-14170-80084,10/07/2014,Certified,H-1B,CHINA,,17/08/2016,6182 Katella Avenue,Bldg. 002 /Dept. 0O4A,CYPRESS,UNITED STATES OF AMERICA,Vice President,UNITECH AMERICA,38,(714) 891-6400,,92121-3091,CALIFORNIA,1989,Y,INDIA,CHARLOTTE,Master's,1
306411,,Boston,"Fragomen, Del Rey, Bernsen & Loewy, LLP",CALIFORNIA,,,A-15349-50790,19/01/2016,Certified-Expired,H-1B,INDIA,,15/01/2016,211 Quality Circle,Suite 221,COLLEGE STATION,UNITED STATES OF AMERICA,Immigration Specialist,COGNIZANT TECHNOLOGY SOLUTIONS US CORPORATION,35000,(201) 290-9573,103,91710,CALIFORNIA,1998,A,INDIA,CHINO,Bachelor's,0
140854,,None,Fennemore Craig PC,CALIFORNIA,,,A-15106-67441,06/05/2015,Certified-Expired,H-1B,ROMANIA,,15/12/2015,106 Central Street,None,WELLESLEY,UNITED STATES OF AMERICA,Provost,WELLESLEY COLLEGE,347,(781) 283-2084,,94588,CALIFORNIA,2001,A,INDIA,COPPELL,Master's,1
291183,,Chicago,"VISANOW, P.C.",VIRGINIA,,,A-16032-67496,29/02/2016,Certified-Expired,H-1B,INDIA,,02/04/2015,211 Quality Circle,Suite 300,COLLEGE STATION,UNITED STATES OF AMERICA,Immigration Specialist,COGNIZANT TECHNOLOGY SOLUTIONS US CORPORATION,29000,(201) 290-9573,114,92880,CALIFORNIA,1998,A,INDIA,CORONA,Master's,1
8516,,San Francisco,"Fragomen, Del Rey, Bernsen & Loewy, LLP",GEORGIA,,,A-15253-16427,07/10/2015,Certified,H-1B,INDIA,,13/06/2016,1565 E Lafayette St,None,DETROIT,UNITED STATES OF AMERICA,President,LAFAYETTE PHARMACY LLC,3,(313) 396-5555,,95110,CALIFORNIA,1982,Y,INDIA,CUPERTINO,Bachelor's,0
166685,,San Francisco,"Willy, Nanayakkara, Rivera & Goins",VIRGINIA,,,A-16139-11800,10/06/2016,Certified,H-1B,CHINA,,15/07/2015,3900 N Capital Of Texas Highway,M/C: 482-C32-D44,AUSTIN,UNITED STATES OF AMERICA,People Relations Manager,"BAZAARVOICE, INC.",760,(512) 551-6000,,94538,CALIFORNIA,2011,A,INDIA,CUPERTINO,Master's,1
19717,,Plainsboro,Meyer Law Group LLC,NEW YORK,,,A-15075-58950,07/04/2015,Certified,None,MONGOLIA,,13/06/2016,2406 Luckett Ave.,None,VIENNA,UNITED STATES OF AMERICA,President,sesen spa llc,8,(703) 281-0822,,92647,CALIFORNIA,1974,A,INDIA,CYPRESS,Bachelor's,0
68120,,North Kansas City,Pearl Law Group,NORTH CAROLINA,,,A-16157-18010,29/06/2016,Certified,H-1B,VIETNAM,,30/07/2015,"2901 Wilcrest, Suite 300",None,HOUSTON,UNITED STATES OF AMERICA,Operations Manager,"INTERACTIVE NETWORK TECHNOLOGIES, INC. (INT, INC.)",45,(713) 975-7434,,95131,CALIFORNIA,1999,N,INDIA,DUBLIN,Master's,1
227156,,Arlington,Erickson Immigration Group,CALIFORNIA,,,A-15119-71561,18/05/2015,Certified,H-1B,INDIA,,05/08/2016,150 Presidential Way,None,WOBURN,UNITED STATES OF AMERICA,Hr Immigration Specialist,"RANDSTAD TECHNOLOGIES, LP",8200,(781) 939-1720,,94025,CALIFORNIA,2004,A,INDIA,E. PALO ALTO,Master's,1
350223,,Boston,Mintz Levin Cohn Ferris Glovsky & Popeo PC,NEW YORK,,,A-14136-70177,10/06/2014,Withdrawn,H-1B,INDIA,,06/11/2015,1 Infinite Loop,Suite B6,CUPERTINO,UNITED STATES OF AMERICA,Us Immigration Manager,APPLE INC.,92600,(408) 974-4146,,95052,CALIFORNIA,1968,A,INDIA,FOLSOM,Master's,1
215873,,Wayne,None,None,,,A-14218-96080,27/08/2014,Certified,H-1B,INDIA,,30/07/2015,2655 Seely Avenue,None,SAN JOSE,UNITED STATES OF AMERICA,Hr Manager,"CADENCE DESIGN SYSTEMS, INC.",5949,(408) 943-1234,,94080,CALIFORNIA,1976,N,INDIA,FOSTER CITY,Master's,1
82396,,San Francisco,Cowan Miller & Lederman,CALIFORNIA,,,A-16204-35312,15/08/2016,Certified,H-1B,CHINA,,07/06/2016,12641 166Th Street,Mail Drop: Oe62,CERRITOS,UNITED STATES OF AMERICA,Vp/Cfo,"IPS INDUSTRIES, INC.",63,(562) 677-8116,,95134,CALIFORNIA,1984,N,INDIA,FREMONT,Bachelor's,0
152576,,San Diego,"Fragomen, Del Rey, Bernsen & Loewy, LLP",GEORGIA,,,A-14192-87374,29/07/2014,Certified-Expired,None,ITALY,,15/12/2014,1745 Technology Drive #200,None,SAN JOSE,UNITED STATES OF AMERICA,"Director, Global Compensation, Benefits, & Hris","INVENSENSE, INC.",480,(408) 501-2200,,95134,CALIFORNIA,1984,N,INDIA,FREMONT,Bachelor's,0
214335,,Seattle,None,None,,,A-16292-62666,26/10/2016,Certified,H-1B,TAIWAN,,20/07/2016,601 108Th Avenue Ne,None,BELLEVUE,UNITED STATES OF AMERICA,Global Mobility Manager,"CONCUR TECHNOLOGIES, INC.",5600,(425) 590-5000,1205,94539,CALIFORNIA,1997,A,INDIA,FREMONT,Master's,1
354743,,None,"Fragomen, Del Rey, Bernsen, & Loewy, LLP",ILLINOIS,,,A-15121-72455,21/05/2015,Certified,H-1B,INDIA,,04/05/2015,20450 Stevens Creek Blvd,None,CUPERTINO,UNITED STATES OF AMERICA,Immigration Specialist,"A2Z DEVELOPMENT CENTER, INC.",117300,(206) 266-1000,,95014,CALIFORNIA,2004,Y,INDIA,FREMONT,Bachelor's,0
21716,,Santa Clara,Foster LLP,CALIFORNIA,,,A-15247-14955,30/09/2015,Certified,F-1,NEPAL,,22/05/2015,35 W Main St,None,VENTURA,UNITED STATES OF AMERICA,Ceo,Annapurna LLC,10,(805) 643-0795,,95035,CALIFORNIA,2004,A,INDIA,FREMONT,Master's,1
151398,,Matawan,"Fragomen, Del Rey, Bernsen & Loewy, LLP",CONNECTICUT,,,A-15174-90128,14/07/2015,Withdrawn,H-1B,INDIA,,07/11/2014,379 Thornall Street,Suite#3A,EDISON,UNITED STATES OF AMERICA,Associate Manager - Human Resources,KPIT INFOSYSTEMS INC.,450,(732) 321-0921,,94105,CALIFORNIA,2006,A,INDIA,FREMONT,Master's,1
101133,,New York,Tooma and Ozisik LLP,VIRGINIA,,,A-15197-99026,06/08/2015,Withdrawn,Parolee,INDIA,,12/12/2014,"2 Kilmer Road., Suite# C",None,EDISON,UNITED STATES OF AMERICA,President,APEX TECHNOLOGY GROUP INC.,95,(732) 572-1800,,95008,CALIFORNIA,1997,Y,INDIA,GLENDALE,Bachelor's,0
167067,,Cerritos,The Chugh Firm,TEXAS,,,A-15230-09486,16/09/2015,Certified,H-1B,CHINA,,10/07/2015,800 Federal Boulevard,Edison Square West,CARTERET,UNITED STATES OF AMERICA,Vp Human Resources Safety And Security,TOLL GLOBAL FORWARDING (USA) INC.,789,(718) 475-4831,1236,91311,CALIFORNIA,1965,A,INDIA,GRANADA HILS,Master's,1
256429,,Plainsboro,Duane Morris LLP,CALIFORNIA,,,A-14164-78004,01/07/2014,Certified,L-1,INDIA,,18/11/2016,3225 Oakmead Village Drive,None,SANTA CLARA,UNITED STATES OF AMERICA,U.S. Immigration Manager,"APPLIED MATERIALS, INC.",14600,(408) 727-5555,,95052,CALIFORNIA,1968,A,INDIA,HILLSBORO,Doctorate,0
212630,,Gaithersburg,"Fan, Fitzpatrick & Thompson, LLP",CALIFORNIA,,,A-14155-74819,23/06/2014,Certified,H-1B,TURKEY,,16/06/2016,630 Plaza Drive,None,HIGHLANDS RANCH,UNITED STATES OF AMERICA,Hr Compliance And Mobility Analyst,"ARCADIS U.S., INC.",5300,(303) 471-3478,,95052,CALIFORNIA,1968,A,INDIA,HILLSBORO,Master's,1
84887,,Boston,"Fragomen, Del Rey, Bernsen & Loewy, LLP",CALIFORNIA,,,A-14325-27806,17/12/2014,Certified,F-1,IRAN,,18/11/2016,"1140 Hightower Trail,",None,ATLANTA,UNITED STATES OF AMERICA,Ceo,"Aptonet, Inc.",66,(404) 451-2173,,95052,CALIFORNIA,1968,A,INDIA,HILLSBORO,Doctorate,0
105048,,San Francisco,"Graham Adair, Inc.",ILLINOIS,,,A-14219-96481,02/09/2014,Certified,H-1B,SOUTH KOREA,,30/07/2015,199 Freemont Street,None,SAN FRANCISCO,UNITED STATES OF AMERICA,Director Of Compensation,APTIMUS,105,(415) 896-2123,,95052,CALIFORNIA,1968,A,INDIA,HILLSBORO,Master's,1
134376,,San Francisco,MAYZEL LAW GROUP,NEW YORK,,,A-14189-86048,28/07/2014,Certified,Not in USA,PHILIPPINES,,28/05/2015,1601 S. Baldwin Ave.,None,ARCADIA,UNITED STATES OF AMERICA,President,"ARCADIA CONVALESCENT HOSPITAL, INC.",248,(626) 445-2170,,95052,CALIFORNIA,1968,A,INDIA,HILLSBORO,Master's,1
350507,,Boston,Seyfarth Shaw LLP,TEXAS,,,A-14127-67176,27/05/2014,Certified-Expired,H-1B,INDIA,,27/01/2016,1 Infinite Loop,Ph5,CUPERTINO,UNITED STATES OF AMERICA,Us Immigration Manager,APPLE INC.,92600,(408) 974-4146,,95052,CALIFORNIA,1968,A,INDIA,HILLSBORO,Master's,1
287145,,Chicago,"Fragomen, Del Rey, Bernsen & Loewy",CALIFORNIA,,,A-15328-43311,15/12/2015,Certified-Expired,H-1B,INDIA,,07/04/2015,211 Quality Circle,Suite 212,COLLEGE STATION,UNITED STATES OF AMERICA,Immigration Specialist,COGNIZANT TECHNOLOGY SOLUTIONS US CORPORATION,29000,(201) 290-9573,,90621,CALIFORNIA,2004,Y,INDIA,HOUSTON,Master's,1
152877,,Alpharetta,None,NEW YORK,,,A-14106-61227,15/05/2014,Certified,H-1B,INDIA,,21/07/2016,"6665 Delmar Blvd, Suite 3000",None,SAINT LOUIS,UNITED STATES OF AMERICA,Hr Generalist,ANSWERS CORPORATION,500,(650) 336-4011,,95054,CALIFORNIA,1987,A,INDIA,IRVING,Master's,1
18582,,None,Fraser Stryker PC LLO,ILLINOIS,,,A-15202-00270,18/08/2015,Certified,J-1,UKRAINE,,08/07/2015,500 Hampton Avenue,None,BROOKLYN,UNITED STATES OF AMERICA,President,"RENEE SACKS ASSOCIATES, INC.",7,(718) 646-2700,,94304,CALIFORNIA,1997,A,INDIA,IRVING,Bachelor's,0
153825,,Chicago,"Fragomen, Del Rey, Bernsen & Loewy, LLP",COLORADO,,,A-15005-39203,27/01/2015,Certified-Expired,H-1B,INDIA,,19/11/2015,222 South 15Th Street,Suite 100,OMAHA,UNITED STATES OF AMERICA,Evp - Global Resourcing,PROKARMA INC,500,(402) 697-6495,,94043,CALIFORNIA,1982,A,INDIA,ISSAQUAH,Master's,1
92551,,Arlington,"Law Offices of Rajiv S. Khanna, PC",NEW JERSEY,,,A-15348-50481,14/01/2016,Certified-Expired,H-1B,INDIA,,07/01/2015,1 Tara Blvd,Suite 2200,NASHUA,UNITED STATES OF AMERICA,President,DATASERV INC,78,(603) 821-4392,,93117,CALIFORNIA,1989,A,INDIA,JERSEY CITY,Master's,1
306648,,San Francisco,Fakhoury Law Group,CALIFORNIA,,,A-16015-62029,12/02/2016,Certified-Expired,H-1B,INDIA,,31/12/2015,211 Quality Circle,Suite 245,COLLEGE STATION,UNITED STATES OF AMERICA,Immigration Specialist,COGNIZANT TECHNOLOGY SOLUTIONS US CORPORATION,35000,(201) 290-9573,,94568,CALIFORNIA,2005,A,INDIA,JERSEY CITY,Master's,1
20371,,Washington,None,None,,,A-16133-08978,31/05/2016,Certified,F-2,SOUTH KOREA,,07/07/2015,730 Sleater Kinney Rd. Se Suite F,None,LACEY,UNITED STATES OF AMERICA,President,JMNC Restaurant Inc.,9,(360) 455-1113,,95035,CALIFORNIA,2005,A,INDIA,KING OF PRUSSIA,Master's,1
129977,,Minneapolis,Grell Feist Prince PLC,MARYLAND,,,A-16042-72291,09/03/2016,Certified-Expired,H-1B,INDIA,,10/03/2015,459 Herndon Parkway,Suite 300,HERNDON,UNITED STATES OF AMERICA,Sr. Hr Manager,"IDEXCEL, INC",220,(703) 230-2600,,90245,CALIFORNIA,2000,A,INDIA,LOS ANGELES,Bachelor's,0
53955,,Schaumburg,None,None,,,A-16154-17080,28/06/2016,Certified,H-1B,INDIA,,22/09/2015,1001 South Dairy Ashford,None,HOUSTON,UNITED STATES OF AMERICA,President,BD Energy Systems LLC,32,(281) 407-9812,,94539,CALIFORNIA,2005,A,INDIA,LYNDHURST,Master's,1
97221,,New York,Pryor Cashman LLP,OHIO,,,A-16203-34920,09/08/2016,Certified,None,NIGERIA,,27/05/2016,4422 Cypress Creek Parkway,None,HOUSTON,UNITED STATES OF AMERICA,Vice President,"CYBERSOFT TECHNOLOGIES, INC",86,(281) 895-7717,,94304,CALIFORNIA,1939,Y,INDIA,MARIETTA,Master's,1
297619,,Troy,None,None,,,A-14203-91169,11/08/2014,Certified-Expired,H-1B,INDIA,,10/11/2014,5775 Morehouse Drive,Ste 278,SAN DIEGO,UNITED STATES OF AMERICA,Immigration Specialist - Qualcomm Hr,QUALCOMM TECHNOLOGIES INC.,31000,(858) 651-1440,,94065,CALIFORNIA,1977,A,INDIA,MENLO PARK,Master's,1
22692,,Mclean,Berry Appleman & Leiden LLP,CALIFORNIA,,,A-15195-97687,30/07/2015,Certified-Expired,H-1B,INDIA,,09/12/2014,"347 Plainfield Ave,Suite 107",Suite 1400,EDISON,UNITED STATES OF AMERICA,Vp,"JM INFORMATION SYSTEMS,LLC",10,(732) 423-8367,,94089,CALIFORNIA,1992,A,INDIA,MILIPITAS,Master's,1
320028,,Denver,Ogletree Deakins,None,,,A-10187-07246,26/07/2010,Certified,H-1B,INDIA,,28/05/2015,2200 Mission College Blvd.,None,SANTA CLARA,UNITED STATES OF AMERICA,U.S. Immigration Ops Manager,INTEL CORPORATION,46544,(408) 765-8080,,95002,CALIFORNIA,1994,Y,INDIA,MILPITAS,Bachelor's,0
291016,,Arlington,Erickson Immigration Group,CALIFORNIA,,,A-16027-65903,24/02/2016,Certified-Expired,H-1B,INDIA,,01/04/2015,211 Quality Circle,Suite 300,COLLEGE STATION,UNITED STATES OF AMERICA,Immigration Specialist,COGNIZANT TECHNOLOGY SOLUTIONS US CORPORATION,29000,(201) 290-9573,100,92612,CALIFORNIA,2005,A,INDIA,MILPITAS,Master's,1
245149,,Wayne,None,None,,,A-16126-06182,24/05/2016,Certified-Expired,H-1B,INDIA,,29/01/2016,2 Tower Center Blvd.,Suite 400,EAST BRUNSWICK,UNITED STATES OF AMERICA,Operations Manager - Gims,WIPRO LIMITED,11000,(732) 509-1586,,92618,CALIFORNIA,1990,A,INDIA,MISSION VIEJO,Master's,1
283073,,Boston,"Fragomen, Del Rey, Bernsen & Loewy, LLP",CALIFORNIA,,,A-13352-25953,21/01/2014,Certified-Expired,H-1B,INDIA,,27/01/2016,5775 Morehouse Drive,None,SAN DIEGO,UNITED STATES OF AMERICA,Immigration Specialist - Qualcomm Hr,QUALCOMM TECHNOLOGIES INC.,27800,(858) 651-1440,,94065,CALIFORNIA,1977,A,INDIA,MOUNTAIN VIEW,Master's,1
53350,,San Diego,"Fragomen, Del Rey, Bernsen & Loewy, LLP",GEORGIA,,,A-15217-05722,04/09/2015,Certified-Expired,H-1B,INDIA,,18/11/2015,10294A Baltimore National Pike,Suite 200,ELLICOTT CITY,UNITED STATES OF AMERICA,Ceo,"RESOURCESYS, INC",31,(410) 988-5347,,94043,CALIFORNIA,1983,A,INDIA,MOUNTAIN VIEW,Master's,1
60238,,Glendale,Law Office of George Owen Feldman,MICHIGAN,,,A-16216-38624,19/08/2016,Certified,H-1B,INDIA,,31/05/2016,509 N. Sam Houston Parkway,None,HOUSTON,UNITED STATES OF AMERICA,Human Resources Manager,"PHILLIP TOWNSEND ASSOCIATES, INC.",38,(281) 873-8733,,94043,CALIFORNIA,1998,A,INDIA,MOUNTAIN VIEW,Master's,1
58905,,New York,PROSKAUER ROSE LLP,OHIO,,,A-15279-25732,31/10/2015,Certified,H-1B,INDIA,,08/07/2016,8330 Corporate Drive,None,MT. PLEASANT,UNITED STATES OF AMERICA,Director Of Business Development,"R S INFOCON, INC.",36,(262) 995-7002,,94025,CALIFORNIA,2004,A,INDIA,MOUNTAIN VIEW,Bachelor's,0
238131,,San Francisco,"Law Office of Leila Freijy, PLLC",MICHIGAN,,,A-14134-69438,04/06/2014,Certified-Expired,H-1B,CHINA,,27/01/2016,900 Metro Center Blvd.,Metropolitan Campus,FOSTER CITY,UNITED STATES OF AMERICA,Global Immigration & Mobility Manager,CYBERSOURCE CORPORATION,9500,(650) 432-3200,,94304,CALIFORNIA,1962,A,INDIA,NAPERVILLE,Bachelor's,0
10205,,None,"Law Offices of Ronald S. Shapiro, Ltd.",NEW YORK,,,A-14328-28244,19/12/2014,Withdrawn,F-1,SOUTH KOREA,,09/05/2016,"2790 Lawrenceville Suwanee Rd, #150",None,SUWANEE,UNITED STATES OF AMERICA,President,"W.S. & S.K.Y, Inc d/b/a/ Shinn's Pharmacy",3,(770) 932-3023,,95630,CALIFORNIA,1999,Y,INDIA,NORTH PLAINFIELD,Master's,1
14895,,None,"Ellick, Jones, Buelt, Blazek and Longo",CALIFORNIA,,,A-15253-16086,05/10/2015,Denied,E-2,SOUTH KOREA,,25/04/2016,221-12 Horace Harding Expressway,None,BAYSIDE,UNITED STATES OF AMERICA,President,LEENA OF NY INC,6,(718) 428-4748,,94105,CALIFORNIA,1999,A,INDIA,NORTHBOROUGH,Bachelor's,0
123552,,Albany,Whiteman Osterman & Hanna LLP,VIRGINIA,,,A-14114-63498,16/05/2014,Certified,H-1B,SOUTH AFRICA,,30/06/2016,1550 Bryant Street,None,SAN FRANCISCO,UNITED STATES OF AMERICA,Recruiter,"ASANA, INC.",185,(415) 525-3888,,95052,CALIFORNIA,1968,A,INDIA,OLYMPIA,Master's,1
87835,,Washington,None,None,,,A-15196-98449,05/08/2015,Denied,H-1B,INDIA,,22/01/2015,1199 Amboy Ave,Suite 800,EDISON,UNITED STATES OF AMERICA,President,"RAMPS INTERNATIONAL, INC",70,(732) 662-3650,,94025,CALIFORNIA,2004,A,INDIA,PALO ALTO,Master's,1
87061,,Atlanta,"Law Offices of Yong Men, P.C.",NEW YORK,,,A-14175-81456,14/07/2014,Withdrawn,None,SOUTH KOREA,,15/09/2015,25425 Sw 95Th Ave,None,WILSONVILLE,UNITED STATES OF AMERICA,Manager,WHI Hotel LLC,68,(503) 682-2211,,94588,CALIFORNIA,1929,A,INDIA,PHOENIX,Master's,1
280900,,West Lake Hills,None,None,,,A-13344-23311,09/01/2014,Certified,H-1B,CHINA,,08/08/2016,1700 Technology Drive,8Th Floor,SAN JOSE,UNITED STATES OF AMERICA,Immigration Specialist - Qualcomm Hr,"QUALCOMM ATHEROS, INC.",26800,(408) 773-5384,,94065,CALIFORNIA,1977,A,INDIA,PISCATAWAY,Master's,1
128851,,San Francisco,"John J. Boudia & Associates, P.L.C.",MASSACHUSETTS,,,A-15029-46563,20/02/2015,Certified,E-3,AUSTRALIA,,04/09/2015,1601 Estes Ave,# 300,ELK GROVE VILLAGE,UNITED STATES OF AMERICA,"Head Of Hr, Usa","WEISS ROHLIG USA, LLC",200,(224) 563-3300,,94588,CALIFORNIA,2003,A,INDIA,PLEASANTON,Bachelor's,0
162293,,Huntingdon Valley,The Law Offices of Morley J. Nair,TEXAS,,,A-14138-70354,11/06/2014,Certified,H-1B,INDIA,,18/07/2016,1400 Fashion Island Blvd.,None,SAN MATEO,UNITED STATES OF AMERICA,Global Mobility Manager,APTTUS CORPORATION,660,(858) 228-7368,,95052,CALIFORNIA,1968,A,INDIA,RANCHO CORDOVA,Master's,1
68272,,Dallas,Berry Appleman & Leiden LLP,CALIFORNIA,,,A-14188-85535,28/07/2014,Certified-Expired,H-1B,PHILIPPINES,,12/02/2015,25230 Ave. Stanford,None,VALENCIA,UNITED STATES OF AMERICA,Ceo,J&J IMPRINTS INC.,45,(661) 775-7500,,94085,CALIFORNIA,1988,Y,INDIA,SAN ANTONIO,Bachelor's,0
282359,,Springfield,None,None,,,A-14203-91273,11/08/2014,Certified-Expired,H-1B,INDIA,,29/12/2014,5775 Morehouse Drive,Ste 310,SAN DIEGO,UNITED STATES OF AMERICA,Immigration Specialist - Qualcomm Hr,QUALCOMM TECHNOLOGIES INC.,27800,(858) 651-1440,,94065,CALIFORNIA,1977,A,INDIA,SAN DIEGO,Master's,1
110176,,Santa Clara,"Ramineni Law Associates, LLC",PENNSYLVANIA,,,A-14225-97808,09/09/2014,Certified-Expired,H-1B,ITALY,,05/12/2014,149 New Montgomery St,None,SAN FRANCISCO,UNITED STATES OF AMERICA,Director Of Human Resources,"WIKIMEDIA FOUNDATION, INC.",120,(415) 839-6885,,94566,CALIFORNIA,1984,A,INDIA,SAN DIEGO,Bachelor's,0
30328,,Hamden,"Lamboley Law Firm, LLC",MASSACHUSETTS,,,A-14170-79961,08/07/2014,Certified-Expired,H-1B,INDIA,,20/11/2015,2601 S. Bayshore Drive,Ste 103,MIAMI,UNITED STATES OF AMERICA,Controller,UNIVERSA INVESTMENTS LP,14,(786) 483-3140,,92121,CALIFORNIA,1985,N,INDIA,SAN DIEGO,Bachelor's,0
279772,,Irvine,"FRAGOMEN, DEL REY, BERNSEN & LOEWY, LLP",COLORADO,,,A-15177-91813,17/07/2015,Certified-Expired,H-1B,HUNGARY,,09/03/2015,"Isss, 190 Hubert H. Humphrey School",None,MINNEAPOLIS,UNITED STATES OF AMERICA,Asst. Director For Employment-Based Visas,UNIVERSITY OF MINNESOTA,25000,(612) 624-1478,,92121,CALIFORNIA,2011,N,INDIA,SAN DIEGO,Master's,1
